font_size,font_is_bold,norm_x0,norm_y0,word_count,char_count,uppercase_ratio,ends_with_punctuation,numbering_pattern,node_degree,avg_neighbor_distance,font_size_ratio,bold_vs_neighbors,space_above,indentation_vs_below,page_idx,node_idx,text_snippet,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,label_x,label_y,label
9.960000038146973,0,0.1761111091164981,0.4464093603269018,12,75,0.0666666666666666,1,0,7,75.0088535241615,1.0,0,25.08001708984375,-36.836029052734375,10,9,AFM4 ,,,,,,,body
9.960000038146973,0,0.1761111091164981,0.4780760100393584,9,57,0.087719298245614,1,0,8,111.4493719456096,0.9512893993247722,0,25.079986572265625,-36.83599853515625,10,10,AFM5 ,,,,,,,body
9.960000038146973,0,0.1761111091164981,0.5097679369377367,18,151,0.0264900662251655,1,0,4,64.0527157857623,1.0,0,25.100006103515625,-36.836029052734375,10,11,AFM6 ,,,,,,,body
9.960000038146973,0,0.1761111091164981,0.5532527885051689,15,106,0.0377358490566037,1,0,5,93.90643929072364,1.0,0,34.44000244140625,-18.838279724121094,10,12,AFM7 ,,,,,,,body
9.960000038146973,0,0.1159215191610498,0.6103309477218474,27,173,0.0462427745664739,1,0,8,141.0344233597164,0.9512893993247722,0,45.205902099609375,5.63739013671875,10,13,"In general, a Certified Tester Foundation Level – ",,,,,,,body
14.039999961853027,0,0.1159215690263735,0.6729846530490451,2,11,0.0909090909090909,0,1,4,164.29771601688384,1.5652173820592865,0,49.62173461914063,5.6399993896484375,10,14,3.2 Content ,,,,,,,heading
9.960000038146973,0,0.1159215690263735,0.7026845758611505,5,37,0.1081081081081081,0,0,5,156.70306195895895,0.997596156142314,0,23.5223388671875,5.637359619140625,10,15,Chapter 1: Agile Software Development ,,,,,,,body
9.960000038146973,0,0.1453296062993068,0.7162790009469697,117,752,0.0159574468085106,1,0,5,158.06860321640585,1.086387435099592,0,10.76678466796875,-12.35771942138672,10,16, ,,,,,,,body
9.960000038146973,0,0.1251329409530739,0.907468314122672,9,39,0.0769230769230769,0,0,4,172.64876781241162,1.1103678936877472,0,151.42193603515625,-5.63739013671875,10,17,Version 2014 ,,,,,,,body
6.0,0,0.1251372543035769,0.9304166851621686,6,53,0.0943396226415094,0,0,4,183.93294516315663,0.5464480864824526,0,18.17510986328125,0.0,10,18,© International Software Testing Qualifications Bo,,,,,,,body
10.251428604125977,0,0.1216078490213631,0.0487704710526899,11,96,0.1041666666666666,0,0,5,197.32921075372263,1.029259896070565,0,0.0,14.517715454101562,11,0,International ,,,,,,,body
9.960000038146973,0,0.8064506381165748,0.0778613524003462,1,5,0.2,0,0,4,270.2219025028128,0.9927381462538318,0,23.03997802734375,-404.606071472168,11,1,Board ,,,,,,,body
9.960000038146973,0,0.1159215690263735,0.1374320502233023,9,73,0.0958904109589041,0,0,5,179.6026479122118,0.9941820672076568,0,47.17999267578125,17.997718811035156,11,2,"Chapter 2: Fundamental Agile Testing Principles, P",,,,,,,body
9.960000038146973,0,0.1453296062993068,0.1510264560429736,147,875,0.0171428571428571,1,0,7,274.2873728007923,1.055541137248698,0,10.766769409179688,-12.35771942138672,11,3, ,,,,,,,body
9.960000038146973,0,0.1159215690263735,0.3321930085769807,8,55,0.109090909090909,0,0,6,273.3431295680532,1.0654034235440806,0,143.4839096069336,5.6399993896484375,11,4,"Chapter 3: Agile Testing Methods, Techniques, and ",,,,,,,body
9.960000038146973,0,0.1453296062993068,0.3457873951305042,220,1327,0.0128108515448379,1,0,7,295.8201566756928,1.055541137248698,0,10.766754150390623,-12.35771942138672,11,5, ,,,,,,,body
9.960000038146973,0,0.1251329409530739,0.907508773033065,9,39,0.0769230769230769,0,0,4,376.8078083443606,1.1103678936877472,0,444.8833312988281,12.360359191894531,11,6,Version 2014 ,,,,,,,body
6.0,0,0.1251372543035769,0.9304166851621686,6,53,0.0943396226415094,0,0,4,401.9493305111031,0.6024096362469775,0,18.14306640625,0.0,11,7,© International Software Testing Qualifications Bo,,,,,,,body
9.960000038146973,0,0.7038398692810458,0.0778613524003462,2,20,0.1,0,0,4,248.06446029099104,1.021014864422764,0,23.03997802734375,-354.40599822998047,12,0,Qualifications Board ,,,,,,,body
10.300000031789144,0,0.1216078490213631,0.0487704710526899,10,81,0.1111111111111111,0,0,4,172.7190138090696,0.922112801976633,0,0.0,-3.4800033569335938,12,1,International ,,,,,,,body
15.960000038146973,0,0.1159215690263735,0.1552729558463048,2,13,0.0769230769230769,0,0,5,137.81666550789814,1.3965698312078796,0,84.34996795654297,0.0,12,2,4. References ,,,,,,,heading
14.039999961853027,0,0.1159215690263735,0.2164062731193773,2,14,0.0714285714285714,0,1,5,129.1477022962117,1.195504081744744,0,48.41758728027344,5.400001525878906,12,3,4.1 Trademarks ,,,,,,,heading
9.960000038146973,0,0.1159215690263735,0.2460684728140783,12,80,0.0125,0,0,7,133.44154555020984,0.8393932119147762,0,23.492462158203125,5.400001525878906,12,4,The following registered trademarks and service ma,,,,,,,body
8.800000031789144,0,0.1159215690263735,0.2765601379702789,12,91,0.1098901098901098,0,0,9,223.61860492207632,0.7905769631712535,0,24.149398803710938,5.6399993896484375,12,5,ISTQB® is a registered trademark of the Internatio,,,,,,,body
14.039999961853027,0,0.1159215690263735,0.3250805247913707,5,27,0.1111111111111111,0,1,7,220.4380145481604,1.3160149911693924,0,38.42814636230469,5.6399993896484375,12,6,4.2 Documents and Web Sites ,,,,,,,heading
9.960000038146973,0,0.1247451009314044,0.3545911769674282,24,182,0.1208791208791208,0,0,7,245.0978713224027,0.9582188042882724,0,23.3724365234375,0.2399978637695312,12,7,Identifier ,,,,,,,body
9.960000038146973,0,0.1251372543035769,0.9074337891858032,9,39,0.0769230769230769,0,0,4,390.2913245301828,1.026804126802749,0,437.8513488769531,-5.6399993896484375,12,8,Version 2014 ,,,,,,,body
6.0,0,0.1251372543035769,0.9304166851621686,6,53,0.0943396226415094,0,0,4,407.200630091989,0.5612722161072685,0,18.20245361328125,0.0,12,9,© International Software Testing Qualifications Bo,,,,,,,body
15.960000038146973,0,0.1559486887813393,0.0910151703189117,4,36,0.1111111111111111,0,0,4,331.4294837257743,0.7419804598521244,0,0.0,-3.7755279541015625,1,0,Ontario’s Libraries ,,,,,,,body
32.040000915527344,0,0.1470985287934346,0.1976211432254675,14,95,0.2105263157894736,0,0,4,243.6935977896664,1.8319039714863925,0,84.43193054199219,1.6407699584960938,1,1,RFP: R,,,,,,,title
24.0,0,0.2153604544845281,0.3136363559299045,14,86,0.1046511627906976,0,0,4,210.22591324222145,1.2307692006730009,0,91.88404846191406,-40.135528564453125,1,2,To Present a Proposal for Developing ,,,,,,,body
20.040000915527344,0,0.3892820271012051,0.4324037956468987,3,14,0.0714285714285714,0,0,4,224.05677115754577,0.9780381001960756,0,94.06381225585938,-146.57553100585938,1,3,"March 21, 2003 ",,,,,,,body
9.960000038146973,0,0.149779525457644,0.8765960847488558,40,262,0.0267175572519083,1,0,4,490.5153575441186,0.4328552731800749,0,351.80029296875,0.0,1,4,The Ontario Digital Library will make Ontario a be,,,,,,,body
20.040000915527344,0,0.1471251693426394,0.1118636564774946,3,25,0.12,0,0,4,174.69848770644958,1.6019185396326483,0,0.0,42.00140380859375,2,0,Ontario’s Digital Library ,,,,,,,heading
15.960000038146973,0,0.1471251693426394,0.1519142497669566,11,79,0.1139240506329113,0,0,4,154.74217823434492,1.1796008714454442,0,31.720069885253903,42.00140380859375,2,1,A Critical Component for Implementing Ontario’s Ro,,,,,,,heading
12.0,0,0.1569290909112668,0.2471211943963561,1,7,0.1428571428571428,0,0,4,187.8153322611983,0.8264462685070982,0,75.40390014648438,36.00140380859375,2,2,Summary ,,,,,,,heading
11.039999961853027,0,0.1569290909112668,0.2885969720705591,68,420,0.0428571428571428,0,0,4,153.33393608092743,0.7479674654916573,0,32.84881591796875,36.00140380859375,2,3,The purpose of this Request for Proposal (RFP) is ,,,,,,,body
11.039999961853027,0,0.2157549141279233,0.3837333062682489,86,550,0.0218181818181818,0,0,7,190.61678319782763,0.8460960854937116,0,75.34797668457031,-36.00236511230469,2,4,"how the ODL will be implemented, including the tim",,,,,,,body
11.039999961853027,0,0.1569290410459431,0.5593139186049952,19,112,0.0625,0,0,5,126.62727248273151,1.015132408108134,0,139.05984497070312,3.814697265625e-05,2,5,This business plan must be completed and approved ,,,,,,,body
11.039999961853027,1,0.1569291033775977,0.6064290904035472,1,9,0.1111111111111111,0,0,4,208.7928155690408,1.018987341184089,0,37.315216064453125,-0.0009689331054687,2,6,Timeline: ,,,,,,,heading
10.45714282989502,1,0.1569291033775977,0.6374860050702336,27,172,0.0406976744186046,1,0,7,136.11691628754983,0.9854604206557036,0,24.597076416015625,-6.000007629394531,2,7,Those firms/consultants intended to submit a propo,,,,,,,body
10.799999978807238,1,0.1569275201535692,0.6846539275814788,38,258,0.0852713178294573,1,0,7,130.75665396547464,1.0224901474737742,0,37.35699462890625,-5.999038696289063,2,8,"Proposals may be e-mailed, mailed, couriered or fa",,,,,,,body
11.039999961853027,1,0.1569275201535692,0.7637423891009707,45,282,0.0141843971631205,1,0,6,124.44931164852215,1.057181942122477,0,62.6380615234375,-5.999038696289063,2,9,Those proposals that are short-listed will be invi,,,,,,,body
11.039999961853027,1,0.1569275450862311,0.8426672424932923,23,131,0.015267175572519,1,0,4,95.61383678212349,1.0882974222274011,0,62.50848388671875,0.0009536743164062,2,10,Contracts with the firm/consultant will be signed ,,,,,,,body
8.27999997138977,1,0.1471251693426394,0.9229543666646938,12,70,0.1571428571428571,0,0,4,138.68898320188495,0.7642405058880667,0,63.58740234375,0.0,2,11,RFP: To Develop the Ontario Digital Library Busine,,,,,,,body
11.039999961853027,0,0.1569290909112668,0.0911727481418185,25,141,0.0212765957446808,1,0,4,178.86526076217126,0.9850860410562324,0,0.0,-6.0,3,0,Please note that we reserve the right not to selec,,,,,,,body
10.748571395874023,1,0.1568930133495455,0.1382878814080748,76,481,0.0207900207900207,1,0,4,139.930697690917,0.9528875375120882,1,37.315185546875,-5.9779205322265625,3,1,If you require further information or have any que,,,,,,,body
12.0,0,0.1569290909112668,0.260303015660758,1,10,0.1,0,0,4,199.7499100797073,1.0941774167219227,0,96.635986328125,-6.0,3,2,Background ,,,,,,,heading
11.039999961853027,0,0.1471251693426394,0.3019303023213088,50,347,0.0489913544668587,1,0,5,144.1442287013914,0.9880331381878356,0,32.96881103515625,0.0,3,3,"First, some background on the ODL. For the last tw",,,,,,,body
11.039999961853027,0,0.1471251693426394,0.3808550593828914,82,505,0.0099009900990099,1,0,6,170.66900437202307,0.990007685715826,0,62.50840759277344,0.0,3,4,Libraries that serve very different clientele reco,,,,,,,body
11.039999961853027,0,0.1471251693426394,0.4918963114420573,94,615,0.0113821138211382,1,0,4,135.27562555946753,1.0,0,87.94467163085938,1.52587890625e-05,3,5,We are moving into a period of convergence. With c,,,,,,,body
11.039999961853027,1,0.1471251693426394,0.6186890650277186,99,619,0.0403877221324717,1,0,6,143.34628867259497,1.0434782608695652,0,100.41986083984376,0.0,3,6,The concept of an ODL is a key element in The Road,,,,,,,body
11.039999961853027,0,0.1471251942753012,0.7465551357076625,33,192,0.0260416666666666,1,0,5,103.39842506330338,1.0526315789473684,0,101.26992797851562,-1.52587890625e-05,3,7,Libraries have long been a key delivery point for ,,,,,,,body
11.039999961853027,0,0.1471251942753012,0.8103417290581597,29,183,0.0273224043715847,1,0,4,73.33782237690392,1.0666666666666669,0,50.51898193359375,-1.52587890625e-05,3,8,Libraries have a long tradition of using a practic,,,,,,,body
11.039999961853027,0,0.1471251942753012,0.8583769364790483,41,277,0.0505415162454873,0,0,4,84.18788744641076,1.0666666666666669,0,38.04388427734375,-1.52587890625e-05,3,9,Jurisdiction-wide digital libraries are very pract,,,,,,,body
8.27999997138977,1,0.1471251693426394,0.9229543666646938,12,70,0.1571428571428571,0,0,4,113.2325205802554,0.75,0,51.14532470703125,0.0,3,10,RFP: To Develop the Ontario Digital Library Busine,,,,,,,body
11.039999961853027,0,0.147112316555447,0.0910612356783163,149,989,0.0475227502527805,1,0,4,202.82397723188265,1.0,0,0.0,0.0,4,0,was incorporated in 1997 as a province-wide librar,,,,,,,body
11.039999961853027,0,0.147112316555447,0.298604656951596,79,543,0.0257826887661141,1,0,5,129.32600987995482,1.0,0,164.3743896484375,0.0,4,1,The ODL will be a partnership-based organization p,,,,,,,body
11.039999961853027,0,0.147112316555447,0.4096458512123185,10,55,0.0727272727272727,0,0,5,118.6070027122549,1.0,0,87.94462585449219,0.0,4,2,The principles which will define and guide the ODL,,,,,,,body
11.039999961853027,1,0.147112316555447,0.4407028044113005,5,35,0.0571428571428571,0,0,5,138.05341519100892,1.0,0,24.59710693359375,0.0,4,3,Equitable access for all Ontarians: ,,,,,,,heading
11.039999961853027,0,0.1765162399391723,0.4719131161468197,14,103,0.0194174757281553,0,0,6,123.7282778958336,1.0,0,24.71856689453125,0.0,4,4,"We will bring consistent, high-quality electronic ",,,,,,,body
11.039999961853027,0,0.1765162399391723,0.5188749294088344,17,112,0.0089285714285714,1,0,5,93.3896443853442,1.0,0,37.193756103515625,-17.995201110839844,4,5,We will eliminate barriers to the access to inform,,,,,,,body
11.039999961853027,1,0.147112316555447,0.5659900626750908,4,42,0.0238095238095238,0,0,6,126.21447099445264,1.0,0,37.315185546875,0.0,4,6,Shared decision-making and accountability: ,,,,,,,heading
11.039999961853027,0,0.1765162399391723,0.59720037441061,14,104,0.0384615384615384,0,0,5,84.17811714354727,1.0,0,24.71856689453125,0.0,4,7,We will facilitate consensus among members regardi,,,,,,,body
11.039999961853027,0,0.1765162399391723,0.6441621876726247,20,117,0.0085470085470085,1,0,4,75.06358723381507,1.0,0,37.193756103515625,0.0,4,8,We will balance the interests and realities of sma,,,,,,,body
11.039999961853027,1,0.147112316555447,0.691277320938881,3,28,0.0357142857142857,0,0,4,102.73129897753176,1.0,0,99.22750854492188,17.995201110839844,4,9,Shared governance structure: ,,,,,,,heading
11.039999961853027,0,0.1765162399391723,0.7224876326744003,12,69,0.0144927536231884,1,0,8,104.55701095783527,1.032258064516129,0,24.71856689453125,-17.987335205078125,4,10,We will share decision-making in order to enable t,,,,,,,body
11.039999961853027,0,0.1765162399391723,0.7535446629379735,12,68,0.0147058823529411,1,0,7,98.3647381120098,1.037037037037037,0,24.59716796875,-17.987335205078125,4,11,We will work based on an underlying assumption of ,,,,,,,body
11.039999961853027,1,0.147112316555447,0.7846016161369554,2,15,0.0666666666666666,0,0,4,139.46738016914637,1.0,0,24.59710693359375,0.0,4,12,Shared funding: ,,,,,,,heading
11.039999961853027,1,0.1765162399391723,0.8158119278724747,21,137,0.0145985401459854,1,0,4,70.08227968352277,1.0666666666666669,0,49.315673828125,-17.987335205078125,4,13,"We will leverage provincial, institutional, and lo",,,,,,,body
11.039999961853027,0,0.1765162648718341,0.8629270611387311,28,167,0.0059880239520958,1,0,4,77.25393951525528,1.0666666666666669,0,37.315185546875,-1.52587890625e-05,4,14,We will be willing to pool talents and dollars in ,,,,,,,body
8.27999997138977,1,0.1471251693426394,0.9229543666646938,12,70,0.1571428571428571,0,0,4,105.93862872389212,0.75,0,47.5416259765625,0.0,4,15,RFP: To Develop the Ontario Digital Library Busine,,,,,,,body
11.039999961853027,1,0.1470583373425053,0.0910472099227134,4,22,0.0454545454545454,0,0,4,134.73547854353097,1.0,0,0.0,0.0,5,0,Local points of entry: ,,,,,,,heading
11.039999961853027,0,0.1862755943747127,0.1230242372763277,30,220,0.0181818181818181,1,0,4,141.9741940690999,1.0,0,25.3258056640625,-24.000961303710938,5,1,"We will provide the licenses, infrastructure, serv",,,,,,,body
11.039999961853027,0,0.1470583373425053,0.1868109076914161,6,42,0.0952380952380952,0,0,5,100.36506889603804,1.0,0,50.51904296875,0.0,5,2,Services envisioned for the ODL’s include: ,,,,,,,body
11.039999961853027,1,0.1470583373425053,0.2187878579804391,1,7,0.1428571428571428,0,0,4,106.22521804530928,1.0,0,25.32574462890625,17.995201110839844,5,3,Access: ,,,,,,,heading
11.039999961853027,0,0.1764622607262305,0.2348460380477134,24,176,0.0056818181818181,0,0,4,101.66338436384784,1.0,0,38.0438232421875,-17.995201110839844,5,4,"to the “deep” web (i.e. Commercial, purchased elec",,,,,,,body
11.039999961853027,1,0.1470583373425053,0.3146909655946673,3,20,0.1,0,0,6,112.92363827203536,1.0,0,63.2371826171875,0.0,5,5,Guidance and Advice: ,,,,,,,heading
11.039999961853027,1,0.1470583373425053,0.3305957678592566,23,147,0.0068027210884353,0,0,6,116.69667228512483,1.0,0,75.83378601074219,17.995201110839844,5,6,to support e-learning ,,,,,,,body
11.039999961853027,0,0.1764622607262305,0.3945218481198705,7,42,0.0,0,0,6,93.93629775345016,1.0,0,50.62945556640625,0.0,5,7,for library workers ,,,,,,,body
11.039999961853027,1,0.1470583373425053,0.4424036584719263,4,34,0.088235294117647,0,0,8,99.45703715733038,1.0,0,37.922393798828125,-7.62939453125e-06,5,8,Provincial Purchasing & Licensing: ,,,,,,,heading
11.039999961853027,0,0.1764622607262305,0.4583085185349589,11,67,0.0,0,0,5,97.17219773526318,1.0,0,12.596649169921877,-17.995193481445312,5,9,of electronic content on a consortia basis for all,,,,,,,body
11.039999961853027,1,0.1470583373425053,0.490285468823982,2,22,0.0909090909090909,0,0,4,78.52677065671023,1.0,0,37.922393798828125,-7.62939453125e-06,5,10,Technological Support: ,,,,,,,heading
11.039999961853027,0,0.1764622607262305,0.5063436488912563,29,176,0.0170454545454545,0,0,5,128.9772802110586,1.0,0,38.0438232421875,54.007659912109375,5,11,of common standards for the preservation and archi,,,,,,,body
11.039999961853027,0,0.1470583498088363,0.5886139147209398,6,31,0.1290322580645161,1,0,6,112.30279777406224,1.0,0,65.15805053710938,-7.62939453125e-06,5,12,What could the ODL really mean? ,,,,,,,heading
11.039999961853027,0,0.1470583248761744,0.6234484971171678,7,39,0.0512820512820512,0,0,7,154.04655782419675,1.037037037037037,0,27.5889892578125,0.0409088134765625,5,13,For each Ontario citizen it could mean: ,,,,,,,heading
11.039999961853027,0,0.2647100710401348,0.6396599971886837,72,509,0.0078585461689587,0,0,5,153.88477152504987,1.0526315789473684,0,12.839508056640623,-71.96195983886719,5,14,One local point of entry to access seamless electr,,,,,,,body
11.039999961853027,0,0.1470583373425053,0.7982624709004104,7,39,0.0512820512820512,0,0,5,154.68267536884807,1.0526315789473684,0,125.6131591796875,7.62939453125e-06,5,15,For each Ontario student it could mean: ,,,,,,,heading
11.039999961853027,0,0.2647100959727966,0.8144739324396307,28,218,0.0091743119266055,0,0,4,137.86064344315375,1.0666666666666669,0,12.8394775390625,-72.00288391113281,5,16,"One local point of entry to quality, curriculum- b",,,,,,,body
8.27999997138977,1,0.1471251693426394,0.9229543666646938,12,70,0.1571428571428571,0,0,4,167.1558487794682,0.75,1,85.91650390625,0.0,5,17,RFP: To Develop the Ontario Digital Library Busine,,,,,,,body
11.039999961853027,0,0.2647715799169602,0.0911727481418185,22,146,0.0068493150684931,0,0,4,160.13292670971236,1.0,0,0.0,0.0,6,0,Confidence that the services and resources people ,,,,,,,body
11.039999961853027,0,0.1471198212866689,0.1389012384896326,7,39,0.0512820512820512,0,0,4,165.47996369594915,1.0,0,37.80096435546875,72.00287628173828,6,1,For each Ontario library it could mean: ,,,,,,,heading
11.039999961853027,0,0.2647715799169602,0.1551127770934442,57,397,0.0075566750629722,0,0,4,132.7087934559325,1.0,0,12.83953857421875,-72.00289154052734,6,2,One point of entry for themselves and their client,,,,,,,body
11.039999961853027,0,0.1471197963540071,0.2826721692326093,7,41,0.048780487804878,0,0,5,163.23859327195493,1.0,0,101.02703857421876,1.52587890625e-05,6,3,For the Ontario government it could mean: ,,,,,,,heading
11.039999961853027,1,0.2647715799169602,0.2987303492998836,81,560,0.0178571428571428,0,0,6,159.6810897192947,1.0,1,12.71807861328125,-71.9918441772461,6,4,A point of entry to information services and resou,,,,,,,body
11.039999961853027,0,0.1471198212866689,0.4584060437751538,40,268,0.0485074626865671,1,0,5,122.53285375554889,0.9829059821802828,0,126.46315002441406,0.0032730102539062,6,5,ODL will be an incorporated non-profit organizatio,,,,,,,body
11.039999961853027,0,0.1471378476011987,0.5215793956409801,19,125,0.032,1,0,4,100.11019976564069,0.978723403355898,0,50.033294677734375,5.992240905761719,6,6,"More information regarding the envisioned phasing,",,,,,,,body
12.0,0,0.1569290909112668,0.5796969635318024,6,33,0.1212121212121212,0,0,6,166.67571926504937,1.134215504864282,0,46.02911376953125,-6.0,6,7,The Business Plan to be Developed ,,,,,,,heading
11.039999961853027,0,0.1471251693426394,0.6358695752692946,59,388,0.0257731958762886,1,0,6,139.3386306373276,1.0279329602324283,0,44.48870849609375,0.0,6,8,The business plan which needs to be developed for ,,,,,,,body
11.039999961853027,0,0.1471251693426394,0.7300999188663984,6,45,0.0222222222222222,0,0,4,146.3894073893077,1.0424929168265809,0,74.63043212890625,0.0,6,9,"Specifically, the business plan must include: ",,,,,,,body
11.039999961853027,0,0.2134013207130183,0.7620768691554214,78,500,0.018,0,0,4,147.51246515293877,1.0424929168265809,0,25.32574462890625,-34.561004638671875,6,10,"how the ODL will be implemented, including the tim",,,,,,,body
8.27999997138977,1,0.1471251693426394,0.9229543666646938,12,70,0.1571428571428571,0,0,4,190.32903524291768,0.7340425525169234,1,127.41497802734376,0.0,6,11,RFP: To Develop the Ontario Digital Library Busine,,,,,,,body
11.039999961853027,0,0.215753094043607,0.0911727481418185,16,110,0.0272727272727272,0,0,4,159.89505575214653,0.978723403355898,0,0.0,-36.00028991699219,7,0,the marketing and communications plan for the ODL ,,,,,,,body
11.039999961853027,1,0.1471319260940053,0.1390545199615786,35,240,0.0208333333333333,1,0,4,133.8559706192956,1.0,0,37.92236328125,17.995864868164062,7,1,The process of developing this business plan must ,,,,,,,body
11.039999961853027,1,0.1471319260940053,0.202994471848613,74,532,0.0150375939849624,1,0,5,131.23117342151235,0.9829059821802828,0,50.64044189453125,5.995864868164063,7,2,The business plan for the ODL must address signifi,,,,,,,body
12.0,0,0.1569290909112668,0.3410605998954387,1,10,0.1,0,0,5,185.45500132706772,1.0683760712788684,0,109.34837341308594,12.0,7,3,Milestones ,,,,,,,heading
11.039999961853027,1,0.1765369340485217,0.3825363390373461,10,56,0.0357142857142857,1,0,7,139.6750754375191,0.975757574735886,0,32.848785400390625,-8.520004272460938,7,4,1) A preliminary report will be issued during June,,,,,,,body
11.039999961853027,1,0.1765369340485217,0.4135932922363281,35,205,0.0195121951219512,1,0,7,135.3395234633402,0.975757574735886,0,24.59710693359375,-18.000015258789062,7,5,"2) It is expected that an Interim Report, suitable",,,,,,,body
11.039999961853027,1,0.1765369340485217,0.4767666441021543,20,115,0.0608695652173913,1,0,5,103.4121679783281,0.9829059821802828,0,50.033294677734375,-18.000015258789062,7,6,3) The business plan must be completed and approve,,,,,,,body
12.0,0,0.1626153584399254,0.5348484540226484,5,43,0.0930232558139534,0,0,8,152.1685685941964,1.1095700449110666,0,46.00079345703125,-9.479995727539062,7,7,Approach and Specific Proposal Requirements ,,,,,,,heading
11.039999961853027,1,0.1471251444099775,0.5764757406831992,58,402,0.0223880597014925,1,0,6,135.1350136571646,1.0279329602324283,0,32.96881103515625,1.52587890625e-05,7,8,The firm/consultant (or proposed team of consultan,,,,,,,body
11.039999961853027,0,0.1471251444099775,0.6714588512073864,7,54,0.0185185185185185,0,0,5,148.0093799305791,1.0337078643658846,0,75.22662353515625,1.52587890625e-05,7,9,The proposal should include the following informat,,,,,,,body
11.039999961853027,0,0.1765290677937027,0.7025158044063684,85,588,0.0,0,1,4,144.62665797261408,1.0424929168265809,0,24.59710693359375,-8.515190124511719,7,10,a) name of the firm/consultant ,,,,,,,body
8.27999997138977,1,0.1471251693426394,0.9229543666646938,12,70,0.1571428571428571,0,0,4,224.6530850329105,0.7340425525169234,0,174.58734130859375,0.0,7,11,RFP: To Develop the Ontario Digital Library Busine,,,,,,,body
12.0,0,0.1569290909112668,0.102272746538875,5,35,0.0857142857142857,0,0,4,156.34618261280568,1.0869565254949367,0,0.0,-6.0,8,0,Evaluation and Awarding of Contract ,,,,,,,heading
11.039999961853027,0,0.1471251693426394,0.1551121605767144,49,275,0.0181818181818181,1,0,5,123.61452979020407,0.9829059821802828,0,41.84881591796875,0.0,8,1,The contract will be awarded to the bidder whose s,,,,,,,body
11.039999961853027,0,0.1471251693426394,0.2181321153737077,11,88,0.0113636363636363,0,0,6,179.9003586243442,1.0279329602324283,0,49.91180419921875,0.0,8,2,"Specifically, proposals will be evaluated proposal",,,,,,,body
11.039999961853027,0,0.2059510424246196,0.2654006071765013,32,243,0.0411522633744856,0,0,6,172.88676743165675,1.0279329602324283,0,37.4366455078125,-36.001434326171875,8,3,Quality of the proposal /approach outlined for und,,,,,,,body
11.039999961853027,0,0.1471251693426394,0.361902988318241,14,103,0.058252427184466,1,0,6,178.50208655601378,1.0279329602324283,0,76.42988586425781,0.0,8,4,Questions regarding this RFP should be directed by,,,,,,,body
11.039999961853027,0,0.1471251693426394,0.4099242085158223,19,105,0.1047619047619047,1,0,5,181.4584436610481,1.0526315789473684,0,38.032806396484375,0.0,8,5,Bidders are asked not to contact any other member ,,,,,,,body
8.27999997138977,1,0.1471251693426394,0.9229543666646938,12,70,0.1571428571428571,0,0,4,473.7595640443952,0.75,1,406.3198852539063,0.0,8,6,RFP: To Develop the Ontario Digital Library Busine,,,,,,,body
12.0,0,0.1471251693426394,0.1357575426198015,7,44,0.1818181818181818,0,0,4,108.15383673605666,1.204819272493955,0,0.0,-0.0001068115234375,9,0,Appendix A:  ODL Envisioned Phases & Funding ,,,,,,,heading
9.960000038146973,0,0.1471249948140063,0.1764973341816603,4,27,0.1481481481481481,0,0,4,118.21541475627872,0.9512893993247722,0,32.26591491699219,0.0,9,1,Phase I:  Business Planning ,,,,,,,heading
9.960000038146973,1,0.1471249948140063,0.2055850558810764,18,134,0.0373134328358208,1,0,5,114.33506054532496,0.9606481489998376,0,23.0374755859375,7.62939453125e-06,9,2,Timeline: March 2003 – September 2003 ,,,,,,,body
9.960000038146973,1,0.1471250072803372,0.2490720652570628,5,29,0.1724137931034483,0,0,5,122.76290025416486,0.9606481489998376,0,34.44171142578125,-7.62939453125e-06,9,3,Result: The ODL business plan ,,,,,,,body
9.960000038146973,0,0.1471249948140063,0.2783106794260969,51,307,0.0390879478827361,1,0,6,120.14481663988995,0.9669902919812796,0,23.156982421875,0.0,9,4,The first phase will be to build the ODL business ,,,,,,,body
9.960000038146973,0,0.1471249948140063,0.3363478689482718,55,362,0.005524861878453,1,0,5,113.49946192668487,1.0,0,45.9654541015625,0.0,9,5,Given the number and diversity of stakeholders inv,,,,,,,body
9.960000038146973,0,0.1471249948140063,0.423334372164023,5,40,0.125,0,0,5,131.0097143567856,1.0,0,68.893310546875,0.0,9,6,Phase II: Implementing and Transitioning ,,,,,,,heading
9.960000038146973,1,0.1471249948140063,0.452422093863439,42,276,0.0398550724637681,1,0,5,112.99338256154287,1.0,0,23.0374755859375,0.0,9,7,Timeline: April 2004 – December 2006 ,,,,,,,body
9.960000038146973,1,0.1471249948140063,0.5250093094026199,7,44,0.1136363636363636,0,0,4,125.13399250736546,1.0,0,57.48907470703125,0.0,9,8,Result: The ODL is implemented and validated ,,,,,,,body
9.960000038146973,0,0.1471249948140063,0.5542479621039497,77,492,0.0264227642276422,1,0,4,118.77524616398358,1.0,0,23.157012939453125,0.0,9,9,The second phase will be to implement the ODL base,,,,,,,body
9.960000038146973,1,0.1471249698813444,0.6413853192570234,121,779,0.0231065468549422,1,0,4,121.48132095982984,1.0,0,69.01278686523438,0.009979248046875,9,10,The seed money requested will allow libraries to r,,,,,,,body
